id,district_id,date,statement_frequency
5366,70,8/9/93,monthly
5369,54,2/25/93,monthly
5372,48,5/8/93,monthly
5387,1,10/5/93,monthly
5395,47,4/26/96,monthly
5422,66,10/22/94,monthly
5423,15,5/2/93,monthly
5428,24,4/14/93,monthly
5429,71,9/22/95,monthly
5442,34,3/22/93,monthly
5445,72,2/19/97,monthly
5472,1,5/4/93,monthly
5477,57,12/17/95,monthly
5481,52,8/16/93,monthly
5483,13,3/28/93,monthly
5505,1,4/26/96,monthly
5541,43,3/24/95,monthly
5546,43,5/28/93,monthly
5572,15,8/11/97,monthly
5591,9,3/16/96,monthly
5593,15,2/27/96,monthly
5622,70,2/8/93,monthly
5628,61,6/17/94,monthly
5648,59,6/13/97,monthly
5661,53,12/20/95,monthly
5692,66,2/25/96,monthly
5698,1,9/4/97,monthly
5700,42,7/20/93,monthly
5735,52,1/25/95,monthly
5740,43,4/16/93,monthly
5758,44,7/28/97,monthly
5767,72,6/16/93,monthly
5774,1,6/8/95,monthly
5794,70,7/14/95,monthly
5837,5,7/18/96,monthly
5868,44,2/2/93,monthly
5870,75,9/17/97,monthly
5878,76,11/19/96,monthly
5891,54,1/25/93,monthly
5912,45,10/25/96,monthly
5927,15,11/26/93,monthly
5944,27,6/6/97,monthly
5952,50,9/7/93,monthly
5984,11,11/11/93,monthly
5991,1,11/21/93,monthly
6030,47,8/24/93,monthly
6040,1,4/22/93,monthly
6051,56,8/28/93,monthly
6061,1,3/8/97,monthly
6062,24,8/28/96,monthly
6064,49,1/11/97,monthly
6075,19,9/15/96,monthly
6097,29,6/15/97,monthly
6138,54,1/22/97,monthly
6148,74,12/27/93,monthly
6157,34,11/11/96,monthly
6158,67,5/13/96,monthly
6265,5,11/1/96,monthly
6273,38,7/21/93,monthly
6281,56,6/8/93,monthly
6289,64,4/5/95,monthly
6306,64,3/4/97,monthly
6321,1,9/10/94,monthly
6353,26,11/26/93,monthly
6358,3,5/27/95,monthly
6363,74,8/1/93,monthly
6397,48,3/15/95,monthly
6425,31,3/29/93,monthly
6434,1,5/8/95,monthly
6440,1,11/1/96,monthly
6453,34,7/27/96,monthly
6461,50,7/17/96,monthly
6463,16,9/11/95,monthly
6472,61,2/8/94,monthly
6473,12,1/26/93,monthly
6495,6,7/23/96,monthly
6505,7,9/13/97,monthly
6510,74,12/18/96,monthly
6511,72,6/10/94,monthly
6592,1,10/20/96,monthly
6602,74,8/4/97,monthly
6609,16,3/27/95,monthly
6649,1,7/8/95,monthly
6678,54,1/3/96,monthly
6686,61,2/10/96,monthly
6688,16,6/25/96,monthly
6699,35,6/8/96,monthly
6706,38,12/28/96,monthly
6738,62,7/28/94,monthly
6792,1,5/11/96,monthly
6806,1,11/26/93,monthly
6856,43,8/19/95,monthly
6866,14,10/2/97,monthly
6872,15,9/2/95,monthly
6897,48,4/23/93,monthly
6902,60,10/22/96,monthly
6910,76,4/4/95,monthly
6924,74,6/1/94,monthly
6930,41,9/8/93,monthly
6950,36,10/12/96,monthly
6985,38,7/27/95,monthly
7011,75,10/8/93,monthly
7033,75,7/3/96,monthly
7045,51,12/26/96,monthly
7049,69,10/12/97,monthly
7082,57,9/6/96,monthly
7099,1,8/20/96,monthly
7101,54,7/6/96,monthly
7133,1,9/17/93,monthly
7156,71,9/11/97,monthly
7176,1,12/7/96,monthly
7184,5,6/19/95,monthly
7190,49,9/6/93,monthly
7203,71,3/26/93,monthly
7231,10,3/14/93,monthly
7240,17,4/23/96,monthly
7262,70,8/30/96,monthly
7274,11,9/28/97,monthly
7401,1,2/26/93,monthly
7418,21,4/7/95,monthly
7424,68,7/28/96,monthly
7445,64,3/18/93,monthly
7449,1,11/24/93,monthly
7454,4,4/19/93,monthly
7485,39,7/28/93,monthly
7487,4,10/1/95,monthly
7520,9,3/29/96,monthly
7523,63,8/29/94,monthly
7542,54,5/16/96,monthly
7546,43,9/3/94,monthly
7559,56,5/24/97,monthly
7565,59,4/2/96,monthly
7594,16,2/16/96,monthly
7606,21,3/15/95,monthly
7607,1,9/5/93,monthly
7614,62,2/8/95,monthly
7632,68,9/22/96,monthly
7636,40,10/8/96,monthly
7637,46,8/19/96,monthly
7674,1,7/21/96,monthly
7721,13,7/3/97,monthly
7745,2,11/29/96,monthly
7753,74,2/8/93,monthly
7769,23,10/3/93,monthly
7795,64,1/5/95,monthly
7819,38,8/1/93,monthly
7824,60,5/17/94,monthly
7828,36,1/5/96,monthly
7844,1,11/26/93,monthly
7857,75,8/4/93,monthly
7859,52,3/14/95,monthly
7861,34,4/22/95,monthly
7890,23,3/26/96,monthly
7894,27,4/9/96,monthly
7907,70,7/27/96,monthly
7944,59,12/27/93,monthly
7957,51,9/7/95,monthly
7965,55,11/8/93,monthly
7966,54,12/27/96,monthly
7990,9,8/30/96,monthly
7997,10,4/25/96,monthly
8026,36,3/23/97,monthly
8038,47,8/17/96,monthly
8039,9,12/17/95,monthly
8041,1,10/10/93,monthly
8085,73,4/8/96,monthly
8092,54,1/11/95,monthly
8094,67,11/24/96,monthly
8114,59,10/14/95,monthly
8127,37,10/13/94,monthly
8129,45,6/26/93,monthly
8153,9,7/2/97,monthly
8159,26,2/8/95,monthly
8169,29,11/28/95,monthly
8173,11,7/5/93,monthly
8225,50,12/7/96,monthly
8260,31,3/24/93,monthly
8261,13,5/12/93,monthly
8268,59,9/19/96,monthly
8316,70,6/4/94,monthly
8320,51,1/19/97,monthly
8321,77,4/12/93,monthly
8330,48,3/28/93,monthly
8341,64,12/27/96,monthly
8377,29,11/20/93,monthly
8381,14,9/17/96,monthly
8405,20,5/10/94,monthly
8411,20,12/2/94,monthly
8475,4,9/8/93,monthly
8489,19,9/18/93,monthly
8492,2,6/29/94,monthly
8505,70,3/20/97,monthly
8519,23,4/2/93,monthly
8523,54,11/25/96,monthly
8533,47,10/10/95,monthly
8564,68,9/12/93,monthly
8566,74,10/8/93,monthly
8625,64,11/10/93,monthly
8639,46,8/22/97,monthly
8645,60,6/23/97,monthly
8680,17,2/12/96,monthly
8688,66,11/22/96,monthly
8713,53,5/18/97,monthly
8742,70,1/28/97,monthly
8759,1,9/18/93,monthly
8772,1,5/16/96,monthly
8776,64,8/24/94,monthly
8784,1,10/16/96,monthly
8856,15,12/18/94,monthly
8919,62,7/3/97,monthly
8926,1,3/21/97,monthly
8934,51,6/6/93,monthly
8957,1,11/13/93,monthly
8972,70,5/21/96,monthly
8982,64,9/25/93,monthly
8998,61,5/24/95,monthly
9017,70,11/22/95,monthly
9024,1,1/5/96,monthly
9030,72,1/21/95,monthly
9031,47,1/15/97,monthly
9034,1,6/28/93,monthly
9037,1,10/22/96,monthly
9041,1,8/3/93,monthly
9093,47,6/16/93,monthly
9104,10,1/21/94,monthly
9138,26,7/18/96,monthly
9140,32,8/18/97,monthly
9153,9,12/12/96,monthly
9156,18,9/14/97,monthly
9159,64,8/2/96,monthly
9167,56,4/2/97,monthly
9179,28,1/21/97,monthly
9188,45,2/8/93,monthly
9192,1,8/16/94,monthly
9199,72,5/15/96,monthly
9201,69,10/28/96,monthly
9203,70,2/27/93,monthly
9208,29,5/24/97,monthly
9225,11,1/1/96,monthly
9227,51,11/4/97,monthly
9235,37,6/24/95,monthly
9236,11,8/18/93,monthly
9241,74,9/25/96,monthly
9242,57,3/15/96,monthly
9263,68,6/4/96,monthly
9265,1,2/4/93,monthly
9307,68,1/24/93,monthly
9333,36,11/8/96,monthly
9337,30,9/13/93,monthly
9353,59,11/3/95,monthly
9377,1,9/17/95,monthly
9422,70,3/6/96,monthly
9424,54,12/30/96,monthly
9433,59,8/14/97,monthly
9455,73,11/3/96,monthly
9484,5,4/26/97,monthly
9493,64,4/2/95,monthly
9494,21,5/10/96,monthly
9504,9,1/29/96,monthly
9510,1,6/9/96,monthly
9513,59,5/12/96,monthly
9528,19,11/7/96,monthly
9548,62,6/7/96,monthly
9549,4,1/17/97,monthly
9560,1,7/13/97,monthly
9591,74,5/20/93,monthly
9631,11,6/25/96,monthly
9633,70,1/8/96,monthly
9635,70,1/5/93,monthly
9640,1,3/13/93,monthly
9645,38,1/23/96,monthly
9656,61,11/14/93,monthly
9673,76,6/7/97,monthly
9677,8,10/13/96,monthly
9703,68,7/15/93,monthly
9707,70,4/24/93,monthly
9730,54,1/1/97,monthly
9750,74,5/16/94,monthly
9790,52,11/9/95,monthly
9826,68,8/23/96,monthly
9828,11,5/20/93,monthly
9833,20,7/24/93,monthly
9859,27,7/8/96,monthly
9869,12,8/21/93,monthly
9883,1,3/19/93,monthly
9897,1,3/4/95,monthly
9928,60,11/9/95,monthly
10001,24,5/28/95,monthly
10005,64,11/29/97,monthly
10018,8,7/23/95,monthly
10019,8,6/15/95,monthly
10022,1,5/7/97,monthly
10036,1,9/13/93,monthly
10049,17,3/28/96,monthly
10065,76,3/30/96,monthly
10068,1,4/2/97,monthly
10079,62,5/6/93,monthly
10105,55,4/28/93,monthly
10131,1,11/27/93,monthly
10134,22,4/26/97,monthly
10148,34,1/13/97,monthly
10152,34,9/28/97,monthly
10202,70,7/8/96,monthly
10215,38,4/12/96,monthly
10220,44,8/26/96,monthly
10233,27,2/21/96,monthly
10243,44,9/3/97,monthly
10257,27,5/1/97,monthly
10266,54,6/10/93,monthly
10280,69,12/1/96,monthly
10297,14,1/19/96,monthly
10320,68,7/11/93,monthly
10343,8,5/22/97,monthly
10345,36,4/7/96,monthly
10351,23,5/4/95,monthly
10361,21,6/21/96,monthly
10364,55,1/17/93,monthly
10365,22,9/2/95,monthly
10404,1,12/30/96,monthly
10436,60,3/21/96,monthly
10439,66,11/21/93,monthly
10440,72,9/13/93,monthly
10445,72,5/29/96,monthly
10451,1,8/29/93,monthly
10493,12,1/9/97,monthly
10558,40,2/1/96,monthly
10562,51,8/21/96,monthly
10607,52,10/8/96,monthly
10613,55,11/4/97,monthly
10630,41,1/15/95,monthly
10644,16,7/12/97,monthly
10645,2,12/21/96,monthly
10650,76,9/9/97,monthly
10652,1,3/18/97,monthly
10656,8,5/5/93,monthly
10663,11,12/8/93,monthly
10670,60,11/18/93,monthly
10679,1,5/30/97,monthly
10710,19,10/30/95,monthly
10711,36,7/8/96,monthly
10728,71,12/23/94,monthly
10762,1,10/23/95,monthly
10774,46,7/5/97,monthly
10789,75,9/18/96,monthly
10799,76,8/19/97,monthly
10807,34,3/13/96,monthly
10812,16,4/8/97,monthly
10857,50,10/2/96,monthly
10884,65,2/20/95,monthly
10904,48,11/26/93,monthly
10905,32,11/21/96,monthly
10906,76,11/14/93,monthly
10940,50,9/13/93,monthly
10954,25,7/29/96,monthly
10963,16,5/20/95,monthly
11021,1,8/10/93,monthly
11042,72,1/29/95,monthly
11053,46,5/27/97,monthly
11065,11,3/19/93,monthly
11069,37,6/2/95,monthly
11079,16,11/10/95,monthly
11096,28,12/10/96,monthly
11111,1,5/20/93,monthly
11123,39,7/21/96,monthly
11135,75,10/10/93,monthly
11186,12,11/24/94,monthly
11231,1,2/5/97,monthly
11244,33,1/12/97,monthly
11265,15,1/14/93,monthly
11271,5,9/20/95,monthly
11295,74,1/21/93,monthly
11317,50,7/11/97,monthly
11320,44,5/26/93,monthly
11325,62,10/15/96,monthly
11327,7,10/15/97,monthly
11328,54,11/5/96,monthly
11333,8,5/26/94,monthly
11359,61,10/1/94,monthly
11362,67,10/14/95,monthly
11382,74,8/20/95,monthly
66,48,12/3/93,after every transaction
68,37,12/20/94,after every transaction
84,44,12/25/95,after every transaction
125,2,9/7/96,after every transaction
132,40,5/11/96,after every transaction
273,24,7/11/93,after every transaction
277,32,5/1/94,after every transaction
314,15,1/26/96,after every transaction
485,6,1/4/93,after every transaction
539,13,2/16/93,after every transaction
613,74,8/10/96,after every transaction
722,38,5/4/97,after every transaction
960,4,11/2/94,after every transaction
1050,57,2/24/93,after every transaction
1139,34,1/20/96,after every transaction
1169,49,3/2/94,after every transaction
1242,74,11/24/96,after every transaction
1270,55,6/7/96,after every transaction
1286,66,11/23/93,after every transaction
1319,56,8/8/97,after every transaction
1344,12,7/16/95,after every transaction
1407,19,4/11/97,after every transaction
1511,51,3/13/94,after every transaction
1523,52,11/24/97,after every transaction
1527,31,11/17/93,after every transaction
1539,1,1/3/93,after every transaction
1583,69,11/17/94,after every transaction
1693,1,4/29/97,after every transaction
1725,72,7/3/95,after every transaction
1897,61,3/5/96,after every transaction
1965,57,2/8/93,after every transaction
2137,4,8/17/93,after every transaction
2144,55,7/21/95,after every transaction
2170,1,5/19/94,after every transaction
2211,61,11/10/97,after every transaction
2224,46,3/8/97,after every transaction
2464,33,7/2/93,after every transaction
2506,22,7/12/96,after every transaction
2517,55,11/10/96,after every transaction
2572,64,11/13/94,after every transaction
2594,19,5/3/97,after every transaction
2628,64,2/6/94,after every transaction
2705,63,7/5/93,after every transaction
2918,15,12/5/97,after every transaction
2988,66,10/14/96,after every transaction
3005,42,1/11/97,after every transaction
3103,1,9/21/97,after every transaction
3156,1,11/16/97,after every transaction
3200,17,10/20/95,after every transaction
3217,75,4/23/97,after every transaction
3253,71,3/15/94,after every transaction
3265,52,3/30/96,after every transaction
3337,58,2/22/97,after every transaction
3418,42,9/2/96,after every transaction
3446,6,9/27/96,after every transaction
3591,1,6/9/96,after every transaction
3597,1,2/11/96,after every transaction
3638,52,1/10/96,after every transaction
3690,67,10/18/96,after every transaction
3766,29,10/18/96,after every transaction
3837,48,8/26/93,after every transaction
3905,54,5/28/97,after every transaction
4013,73,10/8/93,after every transaction
4014,56,5/15/95,after every transaction
4293,64,2/4/96,after every transaction
4493,61,10/15/96,after every transaction
4631,77,12/12/96,after every transaction
5194,1,5/5/95,after every transaction
5228,77,6/23/93,after every transaction
5256,72,10/25/93,after every transaction
5602,19,7/10/96,after every transaction
5650,10,1/8/95,after every transaction
5724,14,4/19/95,after every transaction
5726,17,4/19/96,after every transaction
5742,74,7/5/95,after every transaction
5817,77,12/10/96,after every transaction
6400,31,10/9/95,after every transaction
7052,55,7/17/97,after every transaction
7123,64,4/14/93,after every transaction
7181,77,7/2/96,after every transaction
7774,74,9/14/93,after every transaction
8073,24,9/3/93,after every transaction
8149,64,5/14/97,after every transaction
8212,52,8/21/93,after every transaction
8558,1,2/27/94,after every transaction
8628,2,10/15/96,after every transaction
8896,28,5/2/96,after every transaction
9052,43,8/30/95,after every transaction
9627,65,7/22/94,after every transaction
9731,54,12/1/94,after every transaction
10227,62,9/27/93,after every transaction
10411,39,11/23/95,after every transaction
10520,55,10/24/95,after every transaction
18,43,5/26/93,weekly
34,67,9/17/93,weekly
38,19,8/8/97,weekly
72,1,6/20/96,weekly
120,65,6/16/95,weekly
133,64,10/11/97,weekly
139,38,5/15/97,weekly
144,10,4/3/97,weekly
167,29,2/26/96,weekly
176,71,8/12/96,weekly
179,1,9/22/97,weekly
180,55,12/14/93,weekly
186,1,7/29/93,weekly
212,27,1/20/93,weekly
239,69,3/1/93,weekly
243,55,11/6/93,weekly
263,64,1/3/97,weekly
319,47,10/17/95,weekly
339,46,9/11/96,weekly
355,62,2/1/96,weekly
384,24,9/14/97,weekly
407,72,4/18/97,weekly
422,53,8/29/94,weekly
441,27,12/17/93,weekly
445,63,7/29/93,weekly
510,1,6/2/93,weekly
573,1,7/11/96,weekly
578,28,3/21/97,weekly
619,1,9/9/95,weekly
649,69,5/17/94,weekly
685,37,1/4/95,weekly
733,49,5/17/95,weekly
785,21,8/9/97,weekly
807,76,6/13/95,weekly
811,14,8/1/97,weekly
862,64,2/2/93,weekly
874,56,3/23/96,weekly
1005,54,2/23/93,weekly
1009,1,8/1/95,weekly
1022,33,8/1/94,weekly
1039,70,5/10/93,weekly
1056,1,12/28/96,weekly
1066,16,9/15/96,weekly
1071,68,5/10/93,weekly
1106,20,8/29/93,weekly
1114,6,11/13/93,weekly
1125,1,11/21/97,weekly
1132,1,2/3/93,weekly
1154,5,8/29/97,weekly
1160,39,7/29/96,weekly
1251,34,7/18/95,weekly
1252,13,7/26/95,weekly
1263,30,1/9/96,weekly
1272,40,5/25/93,weekly
1274,54,8/19/96,weekly
1350,21,8/25/96,weekly
1384,74,3/28/96,weekly
1404,7,9/22/93,weekly
1416,66,7/12/93,weekly
1438,23,9/18/97,weekly
1453,61,9/25/93,weekly
1466,69,3/26/97,weekly
1475,1,6/14/93,weekly
1480,41,7/3/96,weekly
1498,62,2/7/97,weekly
1536,41,1/22/93,weekly
1576,35,8/6/96,weekly
1632,18,1/13/96,weekly
1638,6,11/12/96,weekly
1646,1,5/27/96,weekly
1684,32,7/10/93,weekly
1694,6,8/29/93,weekly
1772,31,2/20/95,weekly
1787,30,3/22/93,weekly
1804,20,9/23/93,weekly
1809,1,11/12/93,weekly
1819,55,10/21/96,weekly
1862,19,4/15/95,weekly
1868,16,11/29/97,weekly
1878,52,9/13/94,weekly
1890,1,7/20/97,weekly
1902,50,7/17/93,weekly
1939,6,4/19/96,weekly
1953,9,5/15/97,weekly
1967,26,2/13/95,weekly
1968,16,10/14/97,weekly
1978,57,6/11/93,weekly
1996,6,5/8/96,weekly
2028,7,11/26/94,weekly
2051,64,11/8/95,weekly
2086,70,8/9/96,weekly
2087,7,1/8/93,weekly
2089,29,3/5/97,weekly
2099,3,1/12/93,weekly
2111,42,1/25/95,weekly
2125,43,11/20/97,weekly
2153,31,1/7/96,weekly
2161,15,12/30/93,weekly
2179,1,1/14/94,weekly
2187,9,2/26/96,weekly
2190,41,6/4/96,weekly
2227,31,5/22/94,weekly
2242,7,2/25/93,weekly
2261,1,12/27/96,weekly
2267,54,9/20/94,weekly
2279,2,10/30/96,weekly
2282,29,9/17/93,weekly
2313,26,4/13/93,weekly
2356,34,12/23/96,weekly
2371,15,10/23/97,weekly
2427,70,10/8/93,weekly
2458,40,3/14/93,weekly
2625,48,7/9/96,weekly
2660,1,10/17/93,weekly
2720,2,6/16/97,weekly
2728,52,7/6/97,weekly
2744,70,4/19/97,weekly
2754,57,1/26/96,weekly
2796,5,12/8/97,weekly
2799,54,4/3/94,weekly
2838,3,4/13/93,weekly
2860,54,5/30/97,weekly
2971,76,12/23/93,weekly
2993,1,2/13/96,weekly
3014,75,3/3/95,weekly
3035,15,8/16/93,weekly
3048,74,12/26/97,weekly
3074,74,10/8/94,weekly
3084,59,1/28/96,weekly
3089,12,7/2/96,weekly
3106,12,9/26/97,weekly
3141,1,1/6/95,weekly
3162,63,5/18/96,weekly
3240,35,5/29/96,weekly
3279,46,12/17/94,weekly
3299,11,5/16/97,weekly
3322,65,3/20/96,weekly
3364,21,12/8/94,weekly
3382,23,11/20/97,weekly
3387,25,12/28/96,weekly
3390,12,12/22/96,weekly
3401,38,10/4/97,weekly
3402,76,3/16/95,weekly
3426,9,7/13/96,weekly
3444,53,9/4/97,weekly
3448,58,6/6/96,weekly
3516,36,9/7/97,weekly
3608,72,8/30/94,weekly
3624,32,5/30/95,weekly
3632,56,4/6/96,weekly
3646,63,10/20/95,weekly
3713,14,6/8/93,weekly
3714,2,4/21/94,weekly
3754,37,2/19/96,weekly
3756,39,10/17/94,weekly
3782,9,3/17/97,weekly
3790,1,5/13/97,weekly
3791,1,5/3/96,weekly
3940,35,5/7/95,weekly
3942,27,5/10/96,weekly
3957,33,6/13/96,weekly
3959,1,2/15/97,weekly
4047,45,9/29/95,weekly
4052,36,1/25/97,weekly
4255,70,11/8/93,weekly
4309,74,6/25/97,weekly
4318,33,4/13/93,weekly
4386,51,11/29/97,weekly
4408,71,4/11/94,weekly
4413,74,1/15/94,weekly
4462,73,12/27/95,weekly
4467,17,4/13/97,weekly
4471,4,6/9/97,weekly
4537,53,7/18/96,weekly
4969,60,8/19/96,weekly
4994,1,1/11/96,weekly
4995,20,8/1/94,weekly
5066,13,8/27/95,weekly
5133,68,12/8/96,weekly
5196,13,6/29/97,weekly
5250,8,7/20/96,weekly
5362,76,9/6/96,weekly
5385,44,5/21/93,weekly
5574,13,7/14/94,weekly
5632,5,11/15/94,weekly
5708,64,10/12/97,weekly
6034,6,3/19/93,weekly
6083,6,9/19/96,weekly
6118,1,3/7/94,weekly
6226,74,7/26/93,weekly
6512,34,2/3/96,weekly
6555,38,3/5/93,weekly
6636,72,8/4/93,weekly
6701,49,3/15/93,weekly
6715,48,9/15/93,weekly
6922,3,5/12/97,weekly
6927,74,12/8/95,weekly
7136,12,4/9/95,weekly
7180,7,6/12/97,weekly
7437,19,8/8/97,weekly
7465,1,12/19/96,weekly
7562,72,1/17/95,weekly
7618,72,6/13/95,weekly
7713,50,5/25/96,weekly
7733,19,7/8/96,weekly
7765,52,7/10/94,weekly
7815,19,4/9/95,weekly
7926,69,6/9/96,weekly
8027,44,7/7/93,weekly
8051,1,2/7/93,weekly
8132,5,4/17/93,weekly
8158,48,6/16/96,weekly
8327,1,8/8/95,weekly
8547,14,7/17/95,weekly
8899,1,9/5/94,weekly
8931,63,1/1/96,weekly
9006,40,9/2/94,weekly
9051,5,1/17/96,weekly
9403,1,3/27/93,weekly
9472,1,7/6/93,weekly
9491,7,8/8/96,weekly
9583,31,5/22/94,weekly
9646,1,7/30/96,weekly
9814,64,1/19/95,weekly
10063,4,10/13/96,weekly
10093,1,7/1/94,weekly
10478,70,2/24/96,weekly
10694,73,5/15/96,weekly
10738,45,4/17/93,weekly
10788,67,11/22/93,weekly
10911,1,5/29/93,weekly
10915,25,2/15/97,weekly
10942,44,6/5/94,weekly
10973,18,4/20/93,weekly
11013,1,2/14/93,weekly
11027,32,7/26/96,weekly
11054,59,2/1/96,weekly
11138,70,8/18/95,weekly
11141,1,2/11/97,weekly
11349,1,5/26/95,weekly
